search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Tiempo de funcionamiento,Tipo de alimentación,Tipos de cabezales,Peso
1516, Afeitadora Philips Aqua Touch At760 A Bateria Envios ,2479,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,13,https://perfil.mercadolibre.com.ar/CASA_BELGRANO,https://articulo.mercadolibre.com.ar/MLA-721166069-afeitadora-philips-aqua-touch-at760-a-bateria-envios-_JM,7,4,0,1,1,#721166069,Philips,AquaTouch,At760,NA,40 Minutos de autonomia,Batería,Giratorios,600 g
1517, Afeitadora Ga.ma Gsh895 ,2365,NA,"
			
				Nuevo
			
			
		",(2 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/HUBELAM,https://articulo.mercadolibre.com.ar/MLA-755023799-afeitadora-gama-gsh895-_JM,NA,NA,NA,NA,NA,#755023799,GA.MA Italy,Precision,895,NA,45 MINUTOS,NA,NA,NA
1518, Multifunción 4- En -1 Afeitadora Eléctrico Facial Cuerpo Rec ,1267,NA,"
			
				Nuevo
			
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/JCTAGAR,https://articulo.mercadolibre.com.ar/MLA-789403320-multifuncion-4-en-1-afeitadora-electrico-facial-cuerpo-rec-_JM,NA,NA,NA,NA,NA,#789403320,JCTAG,NA,JCTAG,NA,NA,NA,NA,NA
1519, Philips Norelco Multi Groomer Mg7791/40 Equipo Grooming De L ,8535,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-798942744-philips-norelco-multi-groomer-mg779140-equipo-grooming-de-l-_JM,NA,NA,NA,NA,NA,#798942744,Philips Norelco,NA,MG7791/40,NA,NA,NA,NA,NA
1520, Afeitadora Gama Gsh 950 Barba Trimmer Patillas Cuchillas ,4735,NA,"
			
			
				
				9
				vendidos
			
		",(99 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,14,https://perfil.mercadolibre.com.ar/TIENDAS+OFICIALES?brandId=156,https://articulo.mercadolibre.com.ar/MLA-622661814-afeitadora-gama-gsh-950-barba-trimmer-patillas-cuchillas-_JM,10,2,1,0,1,#622661814,GA.MA,Trimmer,GSH 950,NA,NA,Batería,Pivotantes,164 g
1521, Afeitadora Inalambrica Gama Gsh860 Patillas Bigote Cuotas ,1499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,95,https://perfil.mercadolibre.com.ar/ELECTROSTORE.COM.AR,https://articulo.mercadolibre.com.ar/MLA-670753542-afeitadora-inalambrica-gama-gsh860-patillas-bigote-cuotas-_JM,47,34,12,2,0,#670753542,GA.MA Italy,Precision Cut,GSH 860,NA,50 Minutos,Batería,Giratorios,NA
1522, Afeitadora Eléctrica Philco Ae5300pn ,1536,NA,"
			
				Nuevo
			
			
		",(22 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/REAL-COLOR,https://articulo.mercadolibre.com.ar/MLA-788680175-afeitadora-electrica-philco-ae5300pn-_JM,NA,NA,NA,NA,NA,#788680175,Philco,Ae5300pn,AE5300PN,NA,NA,Batería,Giratorios,NA
1523, Afeitadora Rotativa Inalámbrica Remington Xr1400 ,1999,NA,NA,(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/TRABUCO+S.A.?brandId=1249,https://articulo.mercadolibre.com.ar/MLA-794726288-afeitadora-rotativa-inalambrica-remington-xr1400-_JM,3,1,0,0,0,#794726288,Remington,Hyperseries,XR1400,XR1400,50 minutos de uso inalámbrico,Batería,Flexibles,NA
1524, Maquina Tecnología Flex Foil Remington Pf7200 ,1499,NA,"
			
				Nuevo
			
			
		",(35 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,25,https://perfil.mercadolibre.com.ar/PHOTOPRINT_STORE,https://articulo.mercadolibre.com.ar/MLA-791458938-maquina-tecnologia-flex-foil-remington-pf7200-_JM,10,8,3,0,4,#791458938,Remington,Confort,PF7200,NA,30 minutos de uso inalámbrico,Batería,Flexibles,NA
1525, Htc 5 En 1 Afeitadora Eléctrica Promocion 6 Cuotas ,1400,NA,"
			
				Nuevo
			
			
		",(200 disponibles),6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/EAPAOTECHSALES,https://articulo.mercadolibre.com.ar/MLA-792581908-htc-5-en-1-afeitadora-electrica-promocion-6-cuotas-_JM,NA,NA,NA,NA,NA,#792581908,HTC,5 EN 1,5 en 1,NA,NA,Eléctrica,Removibles,NA
1526, Afeitadora Gama Sport Recargable + Cortadora De Barba 6en1 ,2291,2575,NA,(99 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAS+OFICIALES?brandId=156,https://articulo.mercadolibre.com.ar/MLA-774107006-afeitadora-gama-sport-recargable-cortadora-de-barba-6en1-_JM,NA,NA,NA,NA,NA,#774107006,GA.MA,Afeitadora,Combo,NA,50  minutos,NA,NA,NA
1527, Afeitadora Winco W814 4 En 1 Pelo Barba. Mar Del Plata ,2542,NA,"
			
				Nuevo
			
			
		",(100 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/AMSTERDAM_IMPORTADOR_DIRECTO,https://articulo.mercadolibre.com.ar/MLA-778491908-afeitadora-winco-w814-4-en-1-pelo-barba-mar-del-plata-_JM,NA,NA,NA,NA,NA,#778491908,Winco,w-814,Afeitadora,NA,NA,NA,NA,NA
1528, Maquina Afeitar Electrica Remington Xr1430 Humedo Y Seco ,4199,NA,"
			
				Nuevo
			
			
		",(7 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MILESI+HOGAR,https://articulo.mercadolibre.com.ar/MLA-782128209-maquina-afeitar-electrica-remington-xr1430-humedo-y-seco-_JM,NA,NA,NA,NA,NA,#782128209,Remington,HyperFlex,XR1430,NA,NA,Batería,Flexibles,NA
1529, Kit Cuidado Facial For Men Cortador Vello Nariz Y Barba Cml ,3271,NA,"
			
				Nuevo
			
			
		",(100 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FULL_PROF,https://articulo.mercadolibre.com.ar/MLA-788123493-kit-cuidado-facial-for-men-cortador-vello-nariz-y-barba-cml-_JM,NA,NA,NA,NA,NA,#788123493,GA.MA,TRIMMER GT 512,GT 512,NA,NA,Pilas,Removibles,NA
1530," Philips Norelco Barba Trimmer Serie 5100, Bt5210/42 , Bt5210 ",3197,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-792211480-philips-norelco-barba-trimmer-serie-5100-bt521042-bt5210-_JM,NA,NA,NA,NA,NA,#792211480,Philips Norelco,Series 5100,BT5210/42,BT5210/42,NA,NA,NA,NA
1531, Depiladora Y Rasurador Corporal Piernas Axila Bikini 3 En 1 ,2019,NA,"
			
				Nuevo
			
			
		",(50 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/TIENDAMS-ONLINE,https://articulo.mercadolibre.com.ar/MLA-792607718-depiladora-y-rasurador-corporal-piernas-axila-bikini-3-en-1-_JM,NA,NA,NA,NA,NA,#792607718,Surker,NA,Depiladora electrica / recargable,NA,NA,NA,NA,NA
1532, Afeitadora Con Cable Philips S1100 Close Cut Cabezal Flex ,1599,NA,"
			
				Nuevo
			
			
		",(1 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,76,https://perfil.mercadolibre.com.ar/MYACOMPUTACION-LOMAS,https://articulo.mercadolibre.com.ar/MLA-796235544-afeitadora-con-cable-philips-s1100-close-cut-cabezal-flex-_JM,37,26,10,1,2,#796235544,Philips,Shaver Series 1000,S1100/02,NA,NA,Removibles,Giratorios,NA
1533, Kit De Corte Remington Pg181 Set Corte 5 En 1 ,899,NA,"
			
				Nuevo
			
			
		",(49 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/PEROZZI_E_HIJO,https://articulo.mercadolibre.com.ar/MLA-789081824-kit-de-corte-remington-pg181-set-corte-5-en-1-_JM,NA,NA,NA,NA,NA,#789081824,Remington,Kit,PG181,NA,NA,Batería,"Cortador de precisión, Mini afeitadora, Cortador para detalles, Cortador de vellos para nariz y oídos, Peine con 5 ajustes",NA
1534, Afeitadora Gama Gsh900 Inalambrica Corta Patillas Y Bigote ,2198,2618,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,5,https://perfil.mercadolibre.com.ar/COLUCCI+EQUIPAMIENTO,https://articulo.mercadolibre.com.ar/MLA-671474501-afeitadora-gama-gsh900-inalambrica-corta-patillas-y-bigote-_JM,2,2,1,0,0,#671474501,GA.MA Italy,NA,GSH 900,GSH900,70,Batería,Planos,NA
1535, Corta Barba Philips Bt3206/14 ,2499,NA,"
			
				Nuevo
			
			
		",(10 disponibles),6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,47,https://perfil.mercadolibre.com.ar/24STORE,https://articulo.mercadolibre.com.ar/MLA-801264336-corta-barba-philips-bt320614-_JM,31,13,2,0,0,#801264336,Philips,Series 3000,Beardtrimmer,BT3206/14,NA,NA,NA,NA
1536, Afeitadora Philips Hq6906 Uso Con Cable ,4290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GROUUP,https://articulo.mercadolibre.com.ar/MLA-618048815-afeitadora-philips-hq6906-uso-con-cable-_JM,NA,NA,NA,NA,NA,#618048815,Philips,Series 3000,Shaver,HQ6906/16,NA,NA,NA,NA
1537, Afeitadora Foil Remington Pf7200 Recargable Envios Remington ,1499,NA,"
			
				Nuevo
			
			
		",(35 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,25,https://perfil.mercadolibre.com.ar/BSG+AMERICA,https://articulo.mercadolibre.com.ar/MLA-787665616-afeitadora-foil-remington-pf7200-recargable-envios-remington-_JM,10,8,3,0,4,#787665616,Remington,Confort,PF7200,Pf7200,30 minutos de uso inalámbrico,Batería,Pivotantes,NA
1538, Philips Afeitadora 2-159 ,2022,NA,NA,(21 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,549,https://perfil.mercadolibre.com.ar/TRABUCO+S.A.?brandId=1249,https://articulo.mercadolibre.com.ar/MLA-735426797-philips-afeitadora-2-159-_JM,368,122,37,13,9,#735426797,Philips,Afeitadora,S1030/04,NA,45 MIN,Corriente directa,NA,NA
1539, Afeitadora Inalambrica Gama Gsh895 Corta Patillas Y Bigote ,2538,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(30 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,36,https://perfil.mercadolibre.com.ar/TECNOFAST_,https://articulo.mercadolibre.com.ar/MLA-740029565-afeitadora-inalambrica-gama-gsh895-corta-patillas-y-bigote-_JM,17,12,3,1,3,#740029565,GA.MA Italy,AFEITADORA,GSH 895,NA,60M,Batería,Giratorios,700 kg
1540, Ducati Imetec Cortacabello Hc 719 Steering Afeitadora + Acc ,1503,1769,"
			
				Nuevo
			
			
		",(6 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FARMACIALELOIR,https://articulo.mercadolibre.com.ar/MLA-760267436-ducati-imetec-cortacabello-hc-719-steering-afeitadora-acc-_JM,NA,NA,NA,NA,NA,#760267436,Imetec,Ducati,HC719 STEERING,NA,60 minutos,NA,NA,NA
1541, Afeitadora Gama Gsh 950 2 En 1 Sistema 3 Track 3 Cabezales ,2999,4500,NA,(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/VIPELUQUERIAS?brandId=1433,https://articulo.mercadolibre.com.ar/MLA-785568802-afeitadora-gama-gsh-950-2-en-1-sistema-3-track-3-cabezales-_JM,NA,NA,NA,NA,NA,#785568802,GA.MA Italy,3 track system,GSH 950,NA,70 s,Eléctrica,Giratorios,164 g
1542, Afeitadora Maquina De Afeitar Recargable Mod.812/para Papa ,1390,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(97 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,23,https://perfil.mercadolibre.com.ar/FIXIT+CELULARES,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=NADlSl5ujAffRfb2kBQOsh%2BJ%2BiwU%2FrwBtkH17NhV0zu1uQP950%2FzPJTEfl5cJ04SuNtkzdewRCXDLe1kiZ%2FnKbA6DpghhZR7gTcFZUPYbcEc%2Bxd2HAEtxVzh3NNihpTkO0qgVt%2BXduQM2%2FTwYZ7hKbIdqSpj2rfAHB1tSD3UHOOmAjWzEDDvd32hxkLHAEdg28b314Doy%2FkXxaPJDy%2BZitGAVE8ITOauXrDfC0EcUDSf6C%2B3mz0HTTJS5v8aaByB4J2i6r9QTT7pj%2FUT75%2B4%2BGdbjBZVl5WYdz4FD57dzQpeLRxsusuBSh%2FaWU9%2FX9iF%2F5Bh318vht0aBReOtuLetjl5YuOJF2Vob%2Brv1w%2BPW7e1FcDaLJ3TJeRZIqq7V80WIxOVMGrnwrJYQbrAxCS%2FXnsuCRX5M9F991%2BoYyaVIuJb6R15PLWuhkd6jihn7kOYcHxQJRJtzZhpJq7jKIeu7y9YmN%2FsmKbanpYFaBj59XOlxM5C9PF0HlVh6WoaDo%2FVRBcGTq7kOShlD7x1x2GR2lkcg7C7gaMm6EFzufkwmFVXyK9LeQAeWy5n1wOzt1DP5VaUMt42WCGnCM8sV6Y%2BuIdoq1HPtL8F%2FifCmUOkrXXzLoHnjrbgy0L3BKVOHSMQcO4%2FbSfOAf22MA88XJMR3jQriHIfEMAVhnVJ9s9zL3ksJHAiUfyzh3XUpJHq6yoxP12Upy7ByDiCPX5w%2FIoopp8winewmPWbj5Dtu1gbRDCylIp0QWY%2BzeSIc7iaLI0qi6QBfjSYcLzDS%2BCqAc48MjVuqZnajgB6Ynjp06AdUEaoadI%2FwI%2FSJr%2FmoJYjfqXr2iXrMe6nK%2F9Ab1zSjOX60WH537eHioCjNJJAJirzk23rQmBuMeEM1m%2BCIKF%2BadQ8MBaFygvCD4UFNeyJAXf4ghrjgnp4YZmwmHXZbk%2BcDA22YtakpFj4grNhPBDlwQrf5v3foPTvaIi0pBgnR0k8lJvUw8duTuqp3Zj2LAAqn2nqnl5%2FX%2FOruC9OJnu7kPfNEI7vhfWMk9UwO7rjUXKFYPsyVOnEjIj%2B3h5IdMwwwduhznOBELRjWNZDM5z%2F9Rr91gf1xB7U8OqoSLB%2BIqSyCZgLsXFsY%2BjpiDcp7FUoZOd0fqLGkxREvJUxzV6M2caoLM4gLMw5GcVDAllgLb31%2F3HXquc9E9RF1J6QAmkDIKyCQ4hm6B7iRYeg4sLbyR5MOuwhDYjVqeQLM3%2FDiSvwgAbMOdlMeJcpLb2rXOxMRHC%2FBxsEGnJLLM%2Bp%2BAxgLDf1Sqe%2BYLPbSyqywHnyvqlklgvxJScCOuwdeThjc0cDYSjcpr5JHylhlLoe%2BtjTbTKANyeWoLzyt4PVpTzN1IebBjM%2B9WB0xAXkCj8z9wN4yncyXx9obI78JTDN9QDK0glKxZDzswLaUUys3NodXEn38ruha2KcIGa96a%2FDkMasw4wPBcKKVGwDViRFk66d0nNZqfkRhn9pjwj%2BpLqv5pX%2Bis80c8BM6NTdmiLdhNMcTiPrOdevCzVfz7ZCJOu0jAvtq%2FCcdryuCCkPab8pF7Bw37n6k5nYqzqg1qK9Kcqrr0yRTGhMI17%2BKYsmSZ%2BEhijNtW3BzlKjuVB84O6WBoZWIDqiPZxI2%2FWYDX2d77nQF6JQ0Ttbn0Na6V8MlfpyENgg3IulDpM23j1v3FEgq7vPyMTekViOBNBL6YlgaYU%2B%2Bn6XHCxmVPmyX0IKQBmILH8AdlYYM7frnUrKfTNy2joA1I8L%2Fn3YvBl1i9Qr0v7%2FW2eqf2BtNbpEmnKpKENaeKdupJgzl6ZNFHWynaERjQFMaHd1V7sIxPGK4J3SJQ%3D%3D,13,5,3,0,2,#785628128,Winco,NA,W-812,NA,NA,NA,NA,NA
1543, Gama Afeitadora Master ,1500,NA,"
			
				Nuevo
			
			
		",(7 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ANIKASHOP,https://articulo.mercadolibre.com.ar/MLA-786601883-gama-afeitadora-master-_JM,NA,NA,NA,NA,NA,#786601883,GA.MA,NA,NA,NA,NA,NA,NA,NA
1544, Maquina Tecnología Flex Foil Remington Pf7200 ,1499,NA,"
			
				Nuevo
			
			
		",(35 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,25,https://perfil.mercadolibre.com.ar/RADARLP,https://articulo.mercadolibre.com.ar/MLA-789585511-maquina-tecnologia-flex-foil-remington-pf7200-_JM,10,8,3,0,4,#789585511,Remington,Confort,PF7200,NA,30 minutos de uso inalámbrico,Batería,Flexibles,NA
1545, Philips Norelco Rq12 + Cabeza Reemplazo Para Serie 8000 (sen ,4540,NA,"
			
				Nuevo
			
			
		",(100 disponibles),6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CLUBENVIOSAR,https://articulo.mercadolibre.com.ar/MLA-799258981-philips-norelco-rq12-cabeza-reemplazo-para-serie-8000-sen-_JM,NA,NA,NA,NA,NA,#799258981,Philips Norelco,Series 8000,RQ12+,NA,NA,NA,NA,NA
1546, Maquina Corta Pelo Nariz Oreja Barba Recargable 2 Cabezales ,475,NA,"
			
				Nuevo
			
			
		",(77 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ROMA4087574,https://articulo.mercadolibre.com.ar/MLA-799391473-maquina-corta-pelo-nariz-oreja-barba-recargable-2-cabezales-_JM,NA,NA,NA,NA,NA,#799391473,Gemei,GM,GM-3106,NA,NA,Batería,Removibles,NA
1547, Afeitadora Gama Gsh 1000 Barba Patillas Multifuncion ,5169,NA,"
			
				Nuevo
			
			
		",(1 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,33,https://perfil.mercadolibre.com.ar/IMPULSOHOGAR,https://articulo.mercadolibre.com.ar/MLA-745282576-afeitadora-gama-gsh-1000-barba-patillas-multifuncion-_JM,19,5,6,1,2,#745282576,GA.MA Italy,NA,GSH 1000,NA,70 minutos,Batería,NA,173 g
1548, Afeitadora Rotativa Remington R0050 ,898,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(7 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,12,https://perfil.mercadolibre.com.ar/ELECTROANDPOWER,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Vklc%2Fwhngo2xdgpvNvgngPLCtLjG20V5GG0nlEu8FHS85KS%2FVJRAxMZFsoiL%2FNiFqnoO59MVTzd22Khu431ccBhO2rRq4wMcir07PEFrGFnkDOjN%2BMmTUFtLW221D%2BGEiDHwIFZz06OSNgtmTKd9FU3n%2BFwXF7QEkwWGTlFspFTp5hnwzQVYrcaW4%2BV5ZXJ5Y4p3FdqExIKSnSod7rWpzFbDR4OuA3qpeUAmJ0IA4mVoFKKyz1Umjz71J7hsbksd%2FUqanqv08jAHBiHm%2BxUsblDbP5bAULqARe6SvvCA3tZu%2Bk2kLGMZTz9m%2FZR1oHuNgQboTMoSVs6z7ccmkj8i7wvL%2FeAp50Pmbpkne%2Bm2HpHGMrxPlBTrd31JYxYdk9va7ApH5eM%2FFfsscWIGbMZIT%2BlUhAtwnLAqW%2FVpTkNsYw4W4urJjF3pJ66F2n%2FjMPrQCF5X6OiXkIt6KFFF7qpSceaZLyYPdKdkKCWkr3M3wkVHxaxAwft8k7MwPdnFD22s%2BGRWxESOhGeetJMMWx0oxEy1pqApduD06EOUc%2FwwJ6WXREi8A7gbA8eAmQUOSWUNZ6JPYPXmUUE3d3%2F18m%2B6EZGf6kIxwcK%2BxL95oMJkDusq6yg0lU4XjXGUDury%2BFQ4DeGEEpPnEr6uO85zleT2jUgNMuMgmyzgqHJphS0K8I8qzYM4VhOfaR0li5wCYWrqzN2580rQxakrEkAK3z7gEjZIpOxUQZvGWt1YeCQIYUbIC%2BOsqZP20zDM7evxFVcP%2Fn86AXy6ldtm%2Bi%2FFzb2FAfxvcSEGXwSY09DSnDU9qR7AjldBv8JoitxKL%2F1qcAzdXIPgzWb2HxOP%2F8b4%2FVzPy37IK7%2Bl1twbf0wQcfVgg5ZnDE6jB4XtqO5gCv%2FZTt33OmqVUqciJ1k0f3N%2Bucmc8SzYW9xxQ8h6AU8byWM5%2FcQELEILNTYWlbQGkmJVknc44zH99cZ%2BYdNsNBbuzBa2w2OYNV5lO9GS5Xahm%2Bk%2BaT1rX8p7ypBtR5QRa1mQHrU6IM4cS9EVzadQVYF315%2Fdeb%2BJ9DUIGEg2URDzCqJ4jsZA5LwxqreSbXJHPSI3byGE6w29tAZx31HMXYkwz4rFBnZgbpzJuNmj2vF%2B644hPt9ES6hD42VemYd%2FIkZuGLnPWLazi90H5dWT2mRtkys%2BFqeGUAnSGgxkHA4u9R3OChT%2BRH5%2BnHGc1qqUY61tzEpJcGt5RPtn8q17Zx6CP5DwJx9FlQyJfBdiDHPM2A5qaOOncf9LGF%2F%2F9sTk14fSBUD99CV2GrPhHDFws3mHzhS%2BO%2BJFyxMrgW2fUWasWmoUHoW9QHilyH3Sxnd%2FGNKhYyUb58vFWc25%2B6XvBsU3bEYW4Rxgv8SyRJpJwquiY0%2FlKRvr8JouwJ2BxqXWrwIx8ATcXt3ofjJA1gPKQzo2O9HwrGT6GNVetWX4ZI5xYUP%2BUbkfbG%2Flf%2FmL0%2FpuAOk52LJhEf5QvkQP0K2xAyQqdk8Y8rlJa2rncagk86OBQbb8SqMIXxh1821I57IQPASQEJ6wFjxjLy%2BnoRiWMoSMP14gofeosiAr69ENJ2SFJBtv9QAtchUGa9sg0B1%2BoqJRhwnvDOog%2BI%2F2HCfcRtDBjRgWi6hIZhCLDvUEx54dyq5HAAIvVLrvsYx1%2BkP1BgoqgHNBU%2FS44rsU%2BhoQurftKssylTgU03TVM4Feb8D5gEtCOHiGdSDLTqbSaRuXcQPMrySN58zqRFpPMAnS8B%2FeewhIWJg%2Fhdn9F6OZW8%2FPL5N90%2B3Wylg9VamtTJns69Z4vjfKoZirAKTNOpI%3D,9,3,0,0,1,#723881036,Remington,afeitadora,R0050,NA,rotativa,Batería,Flexibles,NA
1549, Afeitadora Gama Gsh855 Recargable Inalámbrica Envio Gratis ,1189,NA,"
			
				Nuevo
			
			
		",(6 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LOSAMIGOSHOGAR,https://articulo.mercadolibre.com.ar/MLA-790677461-afeitadora-gama-gsh855-recargable-inalambrica-envio-gratis-_JM,NA,NA,NA,NA,NA,#790677461,GA.MA,SPORT,GSH855,NA,NA,220 voltios,Pivotantes,NA
1550, Philips Bg-1024 Afeitadora A Pila Body Groomer Lavable ,1899,NA,"
			
				Nuevo
			
			
		",(5 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SEJASHOGAR,https://articulo.mercadolibre.com.ar/MLA-795758874-philips-bg-1024-afeitadora-a-pila-body-groomer-lavable-_JM,NA,NA,NA,NA,NA,#795758874,NA,NA,NA,NA,NA,NA,NA,NA
1551, Afeitadora Corporal Philips Bodygroom Bg1024/10 Resist Agua ,1599,NA,"
			
				Nuevo
			
			
		",(19 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,116,https://perfil.mercadolibre.com.ar/TC+SHOP,https://articulo.mercadolibre.com.ar/MLA-638001261-afeitadora-corporal-philips-bodygroom-bg102410-resist-agua-_JM,69,32,8,4,3,#638001261,Philips,Series 1000,Bodygroom,BG1024/10,2 s,NA,Flexibles,NA
1552, Afeitadora Philips S1310 ,2668,NA,"
			
				Nuevo
			
			
		",(9 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,56,https://perfil.mercadolibre.com.ar/CASAMENDOZA,https://articulo.mercadolibre.com.ar/MLA-689738382-afeitadora-philips-s1310-_JM,32,16,5,2,0,#689738382,Philips,Series 1000,s1310,NA,35 min,Batería,NA,NA
1553, Gama Afeitadora Electrica Modelo Gshmaster Magistral Lacroze ,1268,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MAGISTRAL+LACROZE,https://articulo.mercadolibre.com.ar/MLA-752278319-gama-afeitadora-electrica-modelo-gshmaster-magistral-lacroze-_JM,NA,NA,NA,NA,NA,#752278319,GA.MA Italy,afeitadora,GSHmaster,NA,todos,NA,NA,NA
