search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material
1683, Capa Capinha P/ Apple Iphone 8 Plus - Dreams ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106005-capa-capinha-p-apple-iphone-8-plus-dreams-_JM,NA,NA,NA,NA,NA,#967106005,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1684, Capa Capinha P/ Apple Iphone 8 Plus - Believe ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106032-capa-capinha-p-apple-iphone-8-plus-believe-_JM,NA,NA,NA,NA,NA,#967106032,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1685, Capa Capinha P/ Apple Iphone 8 Plus - Caveira Indiana ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106042-capa-capinha-p-apple-iphone-8-plus-caveira-indiana-_JM,NA,NA,NA,NA,NA,#967106042,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1686, Capa Capinha P/ Apple Iphone 8 Plus - Vomit. Arco-íris ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106055-capa-capinha-p-apple-iphone-8-plus-vomit-arco-iris-_JM,NA,NA,NA,NA,NA,#967106055,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1687, Capa Capinha P/ Apple Iphone 8 Plus - Foguete Do Amor ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106057-capa-capinha-p-apple-iphone-8-plus-foguete-do-amor-_JM,NA,NA,NA,NA,NA,#967106057,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1688, Capa Capinha P/ Apple Iphone 8 Plus - Advogada ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106081-capa-capinha-p-apple-iphone-8-plus-advogada-_JM,NA,NA,NA,NA,NA,#967106081,Apple,NA,Quark,NA,NA,Gel
1689, Capa Capinha P/ Apple Iphone 8 Plus - Advogado ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106112-capa-capinha-p-apple-iphone-8-plus-advogado-_JM,NA,NA,NA,NA,NA,#967106112,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1690, Capa Capinha P/ Apple Iphone 8 Plus - Pediatra ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106114-capa-capinha-p-apple-iphone-8-plus-pediatra-_JM,NA,NA,NA,NA,NA,#967106114,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1691, Capa Capinha P/ Apple Iphone 8 Plus - Love Patinhas ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967106125-capa-capinha-p-apple-iphone-8-plus-love-patinhas-_JM,NA,NA,NA,NA,NA,#967106125,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1692, Capa Capinha P/ Apple Iphone 8 Plus - Secretariado Exec ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108621-capa-capinha-p-apple-iphone-8-plus-secretariado-exec-_JM,NA,NA,NA,NA,NA,#967108621,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1693, Capa Capinha P/ Apple Iphone 8 Plus - Sist Informação S ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108623-capa-capinha-p-apple-iphone-8-plus-sist-informaco-s-_JM,NA,NA,NA,NA,NA,#967108623,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1694, Capa Capinha P/ Apple Iphone 8 Plus Gestão Ambiental S ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108647-capa-capinha-p-apple-iphone-8-plus-gesto-ambiental-s-_JM,NA,NA,NA,NA,NA,#967108647,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1695, Capa Capinha P/ Apple Iphone 8 Plus Publicidade Propaga ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108651-capa-capinha-p-apple-iphone-8-plus-publicidade-propaga-_JM,NA,NA,NA,NA,NA,#967108651,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1696, Capa Capinha P/ Apple Iphone 8 Plus - Física Símbolo ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108653-capa-capinha-p-apple-iphone-8-plus-fisica-simbolo-_JM,NA,NA,NA,NA,NA,#967108653,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1697, Capa Capinha P/ Apple Iphone 8 Plus - Logística Símbolo ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108657-capa-capinha-p-apple-iphone-8-plus-logistica-simbolo-_JM,NA,NA,NA,NA,NA,#967108657,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1698, Capa Capinha P/ Apple Iphone 8 Plus - Letra \\ P\ \ ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108675-capa-capinha-p-apple-iphone-8-plus-letra-p--_JM,NA,NA,NA,NA,NA,#967108675,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1699, Capa Capinha P/ Apple Iphone 8 Plus - Letra \\ I\ \ ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108677-capa-capinha-p-apple-iphone-8-plus-letra-i--_JM,NA,NA,NA,NA,NA,#967108677,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1700, Capa Capinha P/ Apple Iphone 8 Plus - Unicórnio Paraq. ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108708-capa-capinha-p-apple-iphone-8-plus-unicornio-paraq-_JM,NA,NA,NA,NA,NA,#967108708,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1701, Capa Capinha P/ Apple Iphone 8 Plus - Folhas Color ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108711-capa-capinha-p-apple-iphone-8-plus-folhas-color-_JM,NA,NA,NA,NA,NA,#967108711,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1702, Capa Capinha P/ Apple Iphone 8 Plus - Dont Open ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108717-capa-capinha-p-apple-iphone-8-plus-dont-open-_JM,NA,NA,NA,NA,NA,#967108717,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1703, Capa Capinha P/ Apple Iphone 8 Plus - Patch Paris ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108721-capa-capinha-p-apple-iphone-8-plus-patch-paris-_JM,NA,NA,NA,NA,NA,#967108721,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1704, Capa Capinha iPhone 8/8 Plus/7/7 Plus Caseology Parallax ,142,149,33,97,12x,11.87,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/STORECASE-BR,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=kDAN6eIDSCaHZat5IIH9JfmWxH4zbWd4S6qQtTgzAk4tHKCZcVG6rOR1rnzwDqK5HRV0ej5sDAguG9lrxWn138nwL2Ln01CpFMkBlAnv9qNwiUoGFbEeNCvLDS8AiEMoZS9cYunaGUmHirkIKlGatDoRKUHQlPreqxU5IrfegjSa8wUF5oVDZ507%2BUzz3rZotN4fvol3Gs6JQBkgfItPk1G%2Bt7fTuaBX1Y%2Bb12Wr95HTX4%2FSS6TbRV2tP8FFsmV2DwrzFXkdUxCl5a9ccPK%2FvVyGIinL%2FlzP3xdqWVFpRFmU0E2AUe%2BNR%2F1mwhqMQ6u8iYkkRtcGBow5V1KtxKXr6Qu91Pqqw5dkYAHDddoKOXaOpGQZWb2ZatH0d%2BfV3K6Xa0MkCNx8WGJV6vuKUyiTWqqQlsUNmnKh3RKAnEgnQlQ58kSnmeRsOd8scpt%2B459N8lxmWbbTEABFTeXhMadE4r27U19Ic%2BBeOtksFnGIVLptSefqUfa5m9wZ6iHWcyiLK3cMBrCS43Yf8QMIbXPC3p0D1XNUE5rbZtaaDOUKIyBydxH0Pc43F7mlhquh6BqFAico0bOaOIS5OZ8LsjamDU%2FvJLJ61nSnIT%2F94Wti%2FdY0nbruSTWMpwbwVx7DsuI697vWacHtzBr2OdmKBa9fs6yjUlZjlxhB1vRk3Wc%2FSroW0UTRGl3R4hj%2BYQLSRNudGdXYuOTr9B6KvWdsB1pE%2FMFwe48Mt9pg8x%2FUkl5OT%2F753RJeBvLvr%2FXeI%2Fy6IH5hnTG0ne3Ccwx44yeeKPYJaRTbH6w%2FGe%2FS7xohE%2FunPeOHKCjqIodMNPGBwscTM3%2FfIFL5vt5NVmaQvAyGZ9BiD7AlAxVOGrvycy%2FuP8dhld0oYw58p%2BZkLjDpbIxKXYfZhfCauDuWM5YF5s%2BiQCE9yIRqXjpIswHrea7NcFz6HLWLloX7PIRUCkhncvqEB%2BdXDWPz0Vo10WTXE%2FvNGfucWWzzMZ1Kwzn5Bze7jdcZBcEkZdrIdmjACVb%2FzhZygYxacXn1mNk68QkIOiTbkcPmmfd%2BWJFciiMj%2B1BL1JLLyd05Ep0Go1UiyaS68JJQaQ9tYqLPnzyyBCuJlTixuuKU%2BSAUotRNYnGPSFI2Pl0ROdpCUrdX%2F1Ocqzdoc10aOVcs%2FkT7Y7AMUynfz8AiijEO8bXNQ6HJSrH2l04PlDjO7ZmGNP%2Ff7ktrOfVfo5WmO4bLzTXKCTI%2BN7Dgm%2FrHzquKfRh5P0Q2qUXxg75c6ZF0YaBUl%2Bk8tnMiHdKSocxSzctR1esmXMpry1TcqzLwmFxvUjDIA8%2BeKQHVXBGG0QSbchLkpBynVZFp09xhWbAXo9MZ6K7nTOeuF2hif%2Fsj7KXJdufYSj87%2B8%2BIm0lYeI2F5jH%2BxaW3hjhVxAwrMH%2FaWGnEsKQgIK0Fm4k1QPz0Ex85HZYmvJA2aL5Wsy%2FrtJOiH0Tb5IofO%2Fk0S84URUjKVY3cpZyE15xLL6J7ZTjhPk2GxuaVIO6lFvrtlx61%2FQaA7WFKuYY%3D,2,0,0,0,0,#795848904,Apple,Iphone 8 Plus / 7 Plus 8 / 7,Caseology,Parallax,protetora,TPU/Policarbonato
1705, Capa Capinha P/ Apple Iphone 8 Plus - Me Deu Onda ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108723-capa-capinha-p-apple-iphone-8-plus-me-deu-onda-_JM,NA,NA,NA,NA,NA,#967108723,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1706, Capa Capinha P/ Apple Iphone 8 Plus - Girl Gang ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108728-capa-capinha-p-apple-iphone-8-plus-girl-gang-_JM,NA,NA,NA,NA,NA,#967108728,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1707, Capa Capinha P/ Apple Iphone 8 Plus - Rock Hard ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108751-capa-capinha-p-apple-iphone-8-plus-rock-hard-_JM,NA,NA,NA,NA,NA,#967108751,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1708, Capa Capinha P/ Apple Iphone 8 Plus - Design Interior F ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108758-capa-capinha-p-apple-iphone-8-plus-design-interior-f-_JM,NA,NA,NA,NA,NA,#967108758,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1709, Capa Capinha P/ Apple Iphone 8 Plus - Eng. Civil Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108768-capa-capinha-p-apple-iphone-8-plus-eng-civil-fem-_JM,NA,NA,NA,NA,NA,#967108768,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1710, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,31,32,85,920,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=3d9SyKPmsqo0HMJrKLcJ6xVoDBKHMu2YODHKjQrVXG6BBb%2FiM1GbJ8gyM7JFilqT%2FUXYpdu5oDONC05oLidg9H9cRcjmS%2Frf48Mm2eB6947agiqqBchjMpYpPEO4%2BN2o1%2FVTB6SLFENZIF106Z3ygMbml%2BNJMS6wkcYEqXX24TJAqOrXvv1p83H7IO2rp3dCNi1hqT098pFkV9JeI%2B53lbtjJxpSJCoGwFeeN373EP3PEbWFevXogkF3RKkU%2FoKUMhAZ4oB87fLQNA2iKUD40zyvxb9VA0HACCe068XTxKa0jIGsG5jh07SZw2xyASV%2BAnfQchywqxCH%2B7n2oU2TaolhKLr4FSLLWr%2FJAP4IgueNOY79oCrYer4aFHLQxOCOMDQ6vCunLLTVaSmjzMt30CNCENhlDheuFS8R%2B8VmJuvXpIjNWZEJeC7ExkvPl260SaXfo3v9XIcEflv8TlNUDJW4UHkfc5R0JET326QkU5dh8ZBvJsmBRpAbkciH7Hn8thZr%2FxplaFheaQA1dPGF07ubg4xeky5bHse1vsj9Z3hE1mSR0RWqsy%2BjJfNdLBXb32Sred2ohjVeP5mHltZxAgQTb%2F%2B4036A9swv3p8454P9891%2BSZ0Toe%2FRruZHtPMmk8GxhU0OhLBAE6oVqrSz5D87N1iA7Q7RCKvmlf4u8tG5iHfemTJUMp028GpRLq403dI%2Bnzf8VJSUj%2FxlnpVEeVruvjFTVnUJJyb4mmzrAz7%2BZFAvDTFTH%2FLn7OaphSRfz60P4Q9thjRRnpY9EdWHipJLJznTy0BYT88ftdGMKWY2POqKDbYZpPmF0ESzmut9cAVmA4%2BANFEZi8wjQC%2FH1sM8n0CZ9R%2BQbV%2BTictZ2AKtOcfvGEpqTq%2BWz8Dk5trLcHd3E3Qt4jzJWf3Xg5Uzf4PcU9KD3i4ZcXSQN5%2F52xXosPFi28D7mWjpBEuudgacvR%2FD3hglbsrX806xQX7Sxc9w2e1aSw8FqY9UPB6XCqIEkFYxlp7X636B1cAYEmHGwPVxqgbx3mNVy7udQOFOJtEo9%2B%2BGSPJ5I19PMk1Ci%2BFwodzAZ%2B8mhinIVXVwMKDR3mTEAuu7iWYECuqNj96XUOQ1nA7jQYvJhiCWT35V6dnCIpJhaGy2KLCoaBWPQmIvLoSBfrjzWrnBxntcDlksYn6ocK1VzemnZ8kJtBFLKSisS9EBQaVumxhxIStsg2xARcW5Y9mR8khb0wl1i5LIXbSz4iKLuEMkSrV6NeNEVKMawoMVns97lL1v9ODaPiQQN0OGB9EaM3QGe8ZP4hyuvAfduDttUVwp1hmP3IF%2B%2ByvY9ulSYmT3uri8EwBmZfGdII3HmvtlLdojl5xAAaKaYvnhgxu4e%2F3i9M002pkOg0NuimJ1EnxUKfTYrRSyBb%2BPVaFK0IDVQlUFH5ISBF4lV3WpUA5DZTzYJScGqgBrVpe8f%2BiyK2l2%2BTEL4dZ0gmCnGQhqQQEFnR29QrEYrAc0Y3Pt87OdtihARZx7dXruiXeh29zaNYkmXA%3D%3D,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada
1711, Capa Capinha P/ Apple Iphone 8 Plus - Radiologia Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108772-capa-capinha-p-apple-iphone-8-plus-radiologia-masc-_JM,NA,NA,NA,NA,NA,#967108772,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1712, Capa Capinha P/ Apple Iphone 8 Plus - Odontologia Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108776-capa-capinha-p-apple-iphone-8-plus-odontologia-masc-_JM,NA,NA,NA,NA,NA,#967108776,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1713," Capa Capinha P/ Apple Iphone 8 Plus - Eng, Mecânica Fem ",24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108782-capa-capinha-p-apple-iphone-8-plus-eng-mecnica-fem-_JM,NA,NA,NA,NA,NA,#967108782,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1714," Capa Capinha P/ Apple Iphone 8 Plus - Eng, Mecânica Mas ",24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108788-capa-capinha-p-apple-iphone-8-plus-eng-mecnica-mas-_JM,NA,NA,NA,NA,NA,#967108788,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1715, Capa Capinha P/ Apple Iphone 8 Plus - Radio E Tv Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108813-capa-capinha-p-apple-iphone-8-plus-radio-e-tv-fem-_JM,NA,NA,NA,NA,NA,#967108813,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1716, Capinha Apple iPhone 8 Plus (consulte Cores) ,39,NA,4,990,6x,6.66,NA,Chega amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/OLST2825962,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=7XU9n0vnac2CFWeUrqyjLvo3XwY9TqxRybi%2B8hTrDgrClJ1HGJMLG0d8Erk3k6%2BzOecCwRqn%2FnxUY8qDcoQ6NSAybod%2Foxz1Q%2BPaREL%2B7JnqUO%2FzXLjj7V9c87fRK686D0H7grOs1BIWrAweTNDWFgtsBgH07n9uHG3HSsxgnELXo0aOlYZumhGJScgZQHGH4GboAQKvfTnPJYEL8FHelI0JFH773lu8q2aV0cb7o5VklUwQzLn7NhIC4ATuvTs8ANywbYUB4l6SC8DIFOE1vcGtZ8%2BKbkQybLQGs3LKj2gjgDcAogTo62%2FYTj6t%2BRyEJXyegsiVv%2B1dmTpkgcy%2BDx5f3aROkhbGywtDObC%2Fer7H3y63a5k9cRkw7Hzq5u8CVWTugnKZLRAEV1BMov%2BMWHbwwhmxjjf0oYS36Ode9%2BaZeqirWYBL0wBq%2BuxP4noP23QVxTL1vyBsP9zSJFO6IKGA9KzuVAbW%2BSAkJ373Ohptpqlzs%2BBl0s6Wp6UlpUpyr%2Fdkwa2tJ5YP2TXM8iYjMvNLgPsyEB4gIc2cmBkbTXRtpXhd%2FogeiJVXSY01X%2F%2FBYmRMxa5uWmjZS3jypjF81kkGV3FO2PyvY4LOy%2B4%2FIMMp5papHacQyws%2B3VAtbLN0RFFVC1YX5hk2b1P7wGqpLLkCzgK6zq%2FcmKTp01adRrFOV6xmJO8Ojmibty3fb116LzfF1WM7ojJL1CGZEXHwAcKbPakxK78ZXTnsCifE%2FrmaTL%2Fd8BBCmUQUv4cKyw9KhiMIV0q6B9Z05M6Usst1v6TaHIer28Cb7JtTzeJgNacYvsOt9OWlfmRxd9XGn7D1vfvhX5GjFTnWUpI4sIvW1t6pi1CBGWFu6eL12h17NnkptleMnP1OprhU83T0aWC2CGp3OAkaZEK70%2Bfpu19F5ynVE2OjBVYcaaSDRwUFhwcBXS3NGkbUCOFMFM4tQgT0RVqhpzzQU7RB9onvais3yN8nAKAuw1UOhyEnAlwrPHNZVWtk1zGuHb4hf2QvJfEJu5aBXqIfbJkPl1Urny0fFmcdU8IGYf1odPTHu92EJkccv2xP5iCENpykR%2F%2FkhWcQM26PkQRQkf%2FWJR7zScDWQiSfP90kgALI1T2B87CqBjpfda3WkKLvOyd4Ol%2BTGfXE%2FalVLJTVpE6wzgBI5cZS2ZyZJoN%2FR%2F%2BX8R6Mn0iT0BLMEuLUGoM7prJEnLqDStysgusTfXVmByZWg4QeopMJMeT%2B%2FBYObhWIS%2By3TCW68FSJm1eqiZE1g8nHhcJtUD0wz7AiKyKLm5FJDRIquDyWXTbm6A%2B%2FvWL7o%2B%2FZrdHRzZtAeko78HipE1RTSZvXybJsubG2TMeSgCyeqvxtIMz6vwCEQOklUb5HfBwXE3%2BZIurMku69EOj9AQU7jY24JiiIjEOgT5parvWXNY0CeeO%2BwOPIhSiMVKvLNSOCRE%2FbaQe0PY3XlThPiBzn%2B9CII9soaDVwEWYD3rLrXzhhoYkU2q1kNEvTqzR8tz7I,NA,NA,NA,NA,NA,#1270824212,Apple,7 Plus / 8 Plus,Apple,Silicone,Original,Silicone
1717, Capa Capinha P/ Apple Iphone 8 Plus - Radio E Tv Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108820-capa-capinha-p-apple-iphone-8-plus-radio-e-tv-masc-_JM,NA,NA,NA,NA,NA,#967108820,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1718, Capa Capinha P/ Apple Iphone 8 Plus - Publ E Prop Masc ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108834-capa-capinha-p-apple-iphone-8-plus-publ-e-prop-masc-_JM,NA,NA,NA,NA,NA,#967108834,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1719, Capa Capinha P/ Apple Iphone 8 Plus - Secretariado Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108858-capa-capinha-p-apple-iphone-8-plus-secretariado-fem-_JM,NA,NA,NA,NA,NA,#967108858,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
1720, Capa Capinha P/ Apple Iphone 8 Plus - Turismo Fem ,24,NA,NA,1000,4x,6.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967108861-capa-capinha-p-apple-iphone-8-plus-turismo-fem-_JM,NA,NA,NA,NA,NA,#967108861,Apple,Iphone 8,QuarkCase,Iphone 8,Tpu Flexivel Personaizada,Gel
