search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Tipo de funda
1643, Catalyst Funda iPhone 8 Plus (iPhone 7 Plus Gran Ajuste)... ,30.99,NA,0,NA,6,5.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462095663-para-iphone-8-plus-funda-hibrido-semi-1pcs-ring-_JM,NA,NA,NA,NA,NA,#462095663,NA,NA,NA
1644," Funda iPhone 8 Plus, Funda iPhone 7 Plus Para Niñas, Fga... ",39.99,NA,0,NA,6,6.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462105809-resistente-funda-para-apple-iphone-8-plus-for-iphon-_JM,NA,NA,NA,NA,NA,#462105809,NA,Apple,NA
1645, Funda iPhone 7 Plus / iPhone 8 Plus Con Protector De... ,31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462205529-funda-iphone-8-plus-iphone-7-plus-j-d-cartera-de-_JM,NA,NA,NA,NA,NA,#462205529,NA,NA,NA
1646," Funda iPhone 7 Plus / iPhone 8 Plus, 360 Full Edge Body... ",35.99,NA,0,9999,6,5.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462207497--red-shield-apple-iphone-87-6s-6-plus-funda-de-_JM,NA,NA,NA,NA,NA,#462207497,NA,NA,NA
1647," Funda iPhone 8 Plus, Chtech Funda Protectora Con Cubierta... ",135.99,NA,0,9999,6,22.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462223354-catalyst-funda-iphone-8-plus-iphone-7-plus-gran-ajuste-_JM,NA,NA,NA,NA,NA,#462223354,NA,NA,NA
1648," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Chtech Cubierta... ",20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462223492-funda-iphone-8-plus-funda-iphone-7-plus-para-ninas-fga-_JM,NA,NA,NA,NA,NA,#462223492,NA,NA,NA
1649," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Kamii Marble... ",33.99,NA,0,9999,6,5.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462224974-funda-iphone-7-plus-iphone-8-plus-con-protector-de-_JM,NA,NA,NA,NA,NA,#462224974,NA,NA,NA
1650," Funda iPhone 8 Plus, Funda Cartera iPhone 7 Plus, Ulak... ",21.99,NA,0,9999,6,3.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462225061-funda-iphone-7-plus-iphone-8-plus-360-full-edge-body-_JM,NA,NA,NA,NA,NA,#462225061,NA,NA,NA
1651, Pack De Dos Carcasa Celular Madera iPhone 6/6s/7/8 Plus ,15,NA,0,20,12,1.250,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SAPEAR,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=rG5vx1VC15c%2B%2BkpuLZvLrVpIja%2BC%2FROe0geegTw7hHvt8RUK7ie7lL2o4gjdLDcepLXXNiJUyaPq18SjDqrH8qav3KxuVfUMFq0XmUW%2B3EMm6ee3hWOHyvhG2SsYFxAVVDCjlYOADHmGdZljX189LSyBYFbpQk%2Fhtkmg0D%2BRRBUasUhluLMNq1c%2F4MiOGkGo%2FK%2BHXp%2BAxOTN4JJD6Miji9gycc%2BGDvvgVNMDP8alizgP7I5swoVVdrWsC5KPwoTuLvkDR7Cmxms9%2BmRbKmo8hmh14XCpnOJeFNJ%2FAXGNUDZjierx7cBeP16EhYb3%2Bns%2F06%2FD0GscmPxW9hj1y8PHj5gJM9WO8uaM851KzJU4IIvljkk%2Fl%2Bq6AbrA%2Bf0CdRpdcL3JAnE5Nog4P0Q8LM6EGos2rv2Vz%2FS2sT%2B3mApbAIpprDU%2F2ukuFLYFV0v4tAAuZXWvDoms%2BlKdV59qXVPeH0NZFesjR4wZRD6ws0EyH%2BHj7YkVRE8vC1NOziBjH5%2FtwrLNtW3G4uw1r%2BQ8Re%2FtAFL1SLUfx98003QMgVLljpHb6B9w1%2FZaZD1Nd6HFpVfwWrZbcrw7ayoILPRaiKmsCI3SuDZF6RBCkx4FuWJUDiZ%2B2Yntk4xZJZdMWL3Dmu1kr1Y0%2FT1LxKciO2ncbMP6NQiFi6rFIxc8hyO5GMpvYrkGJ7LVNwC6dpo9A%2F5IYcV7FSyksv5UkV0FvUYkdgWZSeOtXWi54dus0mRDibk6hbBzFkMwTsFdEj%2FhiLJs1vZMn9VXT7FwbWg90Y2Cxeq97pRJFB7h9H5OfM%2F6weuhoz40LLA4h4uS6196iluwwZQYzPWuIAfc%2FLh09Jw%2BFgq5D7rv0maAF%2FSTbXuK02NZEM0XGH1hZRnMqnhofMgoWGFj71JUlz0AmqWagbaxKIi%2FEMX93LWm%2BCaWxLKKYaPTNkZf2RAbxXcKrmzV382Of9fFY%2Fv3pMcYQqTOiLRb%2BxOYyHkHU4rERV52Yv7oxU2EdYrWGqYaSQyGkmEUI5G5kBQwpDmuez6jXzQ9UF1QsPJoj2jg7N8GynhRHAfGMN46%2BQclUM90EKHJtKAu3n2JJqiMCb%2FVo1%2Bccp%2FCTMTl8%2FprchNIbcWiFFSehzZJwpFzXgzSTHuhLGTbsAxAE9AZ4GmRqKiUAF97H%2FdztCEFqxSEkq3QN6nr0gquJen%2BzOiU8wc%2BxSyw68%2FbOhJjJddTXnPMSJC8tl1cuwiv2s9Kl5TsV12sH3q4mvA4qeJeCJo4AsLYt869IixrO7YDKPtu1vZbxQ19W4u168IfqNLHjpunR51LDppNGA4fSoMRZiW9YDcOyUKQ9%2FuotFdhJb9F1J1pr0%2F0mqlwcs7d021Q9MSpM%2BquURfMVFkQ0sKA7Ih%2Fjmea5DHC1jYX%2BLt6XtLadVa5V2GuW%2FlqpmJKy7RQoruRttYCvZoSMIZucCn5y%2FgHxKDDc5KSAYTiQ39yMMhf67Mpn8asRUzG6PorqTFP%2FbKEtIRJwg%2BDSCV4W2J8PYByt9vrrJdjSIlZ1ovmX6fnkpfjC3dB2w4to3d6%2FzmUtik2G4tLHtKXqCQ%2FsmBiYDIhkRQ4nGRgzErEVUPsGTGUo4WSVORn%2F1kGTZEyHwBbzw%3D%3D,NA,NA,NA,NA,NA,#464913087,Apple,NA,Carcasa
1652," Yokirin Funda Cartera iPhone 7 Plus, Funda iPhone 8 Plus,... ",22.99,NA,0,9999,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462225521-funda-iphone-8-plus-chtech-funda-protectora-con-cubierta-_JM,NA,NA,NA,NA,NA,#462225521,NA,NA,NA
1653," Funda iPhone 8 Plus, iPhone 8 Plus Funda De Mármol, Ulak... ",20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462225611-funda-iphone-7-plus-funda-iphone-8-plus-chtech-cubierta-_JM,NA,NA,NA,NA,NA,#462225611,NA,NA,NA
1654," Funda iPhone 8 Plus, Funda iPhone 7 Plus - Ipulse Genuino... ",20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462226245-funda-iphone-8-plus-funda-iphone-7-plus-kamii-marble-_JM,NA,NA,NA,NA,NA,#462226245,NA,NA,NA
1655, Carcasa Anillo Soporte iPhone 7 & 8 Plus + Mica De Vidrio ,13.99,NA,1,3,12,1.166,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=O3Q26%2Fs2rUJUeV2Pu%2BKejq5QhrTJpGNwg3%2Br1uJe%2Fy5wPp0ljcsBZvbHztQfPm0gUrzd%2FqZzulfXneL7NU8jg3zZTNldTCyRmxZrlB0nI9H1FS0uhRT4R69wSvyc3wQv%2BxqOsd7jpFvbtKoceXVSJLG9Po2cRRoNxVnQ8GyeBchIaKxtb6tmClbJmdGB%2BxVWCKSmKYYA2yRRxazRDBcXn%2FzkDs2G3ahznqwIgjR6xmLFe%2F190Qab40HahWiXK%2FdnzQJydKdZm3E0GMSsFCjAQ2IjvBn1ENfCTst0RlA7lQ8QF%2FPHN9l84AqzaKrBnIkgYAy6w5KDcKuVfqPMiXE7i3W06LNravrwiGP%2BLVPU1OYtKy44rk32e2uU7RvryYymmyjHzojdlm5kSV8M0jJTdaOBj0lPbyT1ZBc9%2F1pkzRyqBtj5YyC%2FTYDJyvLE1aO8qrH5Rxs6Jx0dq9aT9u2amkGQJ05N1PeDjPoynYB2WBX0qJeRmiHb7m%2BCZOoC%2Bg%2Bz6nPGuSeR%2FjUASKxyqSm8aDCDzfTlUclBAYD3tV3gakaeS8zPawDV8Avv142SD5tWhW8Qs%2FbuXDpxAM2v0l8pFJ8IujFACEfaTi48rJjTn%2BrqT09yyLdA1wlYF3uH0zeUXH9ptjedL9pdtz46bGqtafpjkyuzD8VWlqvO4DxCbjlxuKJjVUYdsxnkEI3FMxceA4DLv3okSJ4RVTh0Ga8pKuleiHhoAZGYlNYOchmT6N%2FQNfb5fep84eEJ5alHuAp1K9bqowTjCe8AmHKrcPwrdNAv%2Bbwo3savYLJLwomHYJcX2LyxHAHOm2Hcjl2DQInIwRE0J5t1fhlnkAyiCyRsWEml9UFiea7O1GVcWaGFGoBqmoiv2RwgH%2Fu1t%2FkQl%2FXrtvDXTUuMkpq34OVwEu2NfMdMfsNSxdiO7N9Hl2StH%2BJavxMWOz4o3vTuK18Kw0LDmJSMwl2i%2Frk9o3a5Sw9IIt%2B6vFk2mMevpmUTKtxE4TgucfkIcb2lJZdaYBCs5Ce2gSe9eP8EDz9RcNZhhL2FyT8%2Bq3wz35NMoIgE1Swc83JXfHpa8qY9SpO5jelkT2rIf%2B%2FpnOWtEH1G801B14WywAaaWBpACGzDnj4kjyeIJ8sBygIIViK082OcWpoGQVkTHZiDz%2FCzgUCpTh2rKjvScyEfBq363zTLOkhSUBuwNaMMHA5ot05GO%2Bf31ICow2pJlt5X5lnWtPE3PlMK%2BZNJ4X6iRgfK8S6zXphM8hK%2BbH6u9jHYEXVzOStnaoWByVqHfiz5IHJLBZpFL3d0tUqyFMJlVnWdM2Oxap2xg4opbv2pb%2BNN5c7yo7%2FQT4c5dc0kJdMHVsh%2FolFoSQF8gTzQ%2B2NxJ5GDwM59cZpWg4VYkU4ezRw6LuKwBsbHa%2FIr19ZswM35AZRZL88XOjc%2FRxKoy0J6XHtkC%2FevH5jLqwrQvfNcR4%2BynX8Z6d25a9Pd48dQqGsPOenwemrjPNlukIiySNnXNNSZN4GtnsYSWcDyC3m56S5dpPoU3Ckvxtg1pllmOqBVH6MmhhmdVogN5e2ObN%2FPET4XoG9QRO%2BVczM3dTCuyPwhx5ik%2B7eT5d0ieU4nkLaP%2BP54C1re%2Bpc7L9Q%3D,NA,NA,NA,NA,NA,#458489959,Apple,ALPHATEC CHILE,Carcasa
1656, (para iPhone 8 Plus / 7 Plus) Funda De La Cartera Con... ,22.99,NA,0,9999,6,3.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462244998-funda-iphone-8-plus-funda-cartera-iphone-7-plus-ulak-_JM,NA,NA,NA,NA,NA,#462244998,NA,NA,NA
1657," Funda iPhone 7plus / 8plus, Ultra Thin Gel De Silicona... ",31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462245171-yokirin-funda-cartera-iphone-7-plus-funda-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#462245171,NA,NA,NA
1658," Funda iPhone 7 Plus / 8 Plus, Urvoix Portatarjetas Stand... ",34.99,NA,0,9999,6,5.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462245201-funda-iphone-8-plus-iphone-8-plus-funda-de-marmol-ulak-_JM,NA,NA,NA,NA,NA,#462245201,NA,NA,NA
1659, [ Caserbay ] iPhone 8 Plus / iPhone 7 Plus (5.5 ) Funda... ,59.99,NA,0,9999,6,9.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462245367-funda-iphone-8-plus-funda-iphone-7-plus-ipulse-genuino-_JM,NA,NA,NA,NA,NA,#462245367,NA,NA,NA
1660," Fincibo Funda iPhone 7 Plus / 8 Plus, Cubierta Protectora... ",38.99,NA,0,9999,6,6.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462247024-para-iphone-8-plus-7-plus-funda-de-la-cartera-con-_JM,NA,NA,NA,NA,NA,#462247024,NA,NA,NA
1661," Funda Cartera iPhone 8 Plus, Dailylux Funda iPhone 7... ",26.99,NA,0,9999,6,4.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462247175-funda-iphone-7plus-8plus-ultra-thin-gel-de-silicona-_JM,NA,NA,NA,NA,NA,#462247175,NA,NA,NA
1662," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Kamii Patrón De... ",20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462247596-funda-iphone-7-plus-8-plus-urvoix-portatarjetas-stand-_JM,NA,NA,NA,NA,NA,#462247596,NA,NA,NA
1663, Funda Para Apple iPhone Original De 8/plus... (for Iphon.) ,20.99,NA,0,9999,6,3.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462248182--caserbay-iphone-8-plus-iphone-7-plus-55-funda-_JM,NA,NA,NA,NA,NA,#462248182,NA,NA,NA
1664," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Wellerly Led... ",32.99,NA,0,9999,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462249146-fincibo-funda-iphone-7-plus-8-plus-cubierta-protectora-_JM,NA,NA,NA,NA,NA,#462249146,NA,NA,NA
1665, Funda Para El iPhone 7 8 Plus + Templó El... (rose Gold) ,27.99,NA,0,9999,6,4.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462250717-funda-cartera-iphone-8-plus-dailylux-funda-iphone-7-_JM,NA,NA,NA,NA,NA,#462250717,NA,NA,NA
1666, Funda Para El iPhone 7 8 Plus + Templó El... (silver) ,31.99,NA,0,9999,6,5.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462256102-funda-iphone-7-plus-funda-iphone-8-plus-kamii-patron-de-_JM,NA,NA,NA,NA,NA,#462256102,NA,NA,NA
1667, Funda Para El iPhone 7 8 Plus + Templó El Vidrio A... (red) ,32.99,NA,0,2,6,5.498,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462265864-funda-para-apple-iphone-original-de-8plus-for-iphon-_JM,NA,NA,NA,NA,NA,#462265864,NA,Apple,NA
1668, Funda Para El iPhone 7 8 Plus + Templó El Vidrio... (black) ,23.99,NA,0,9999,6,3.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-462456264-funda-iphone-7-plus-funda-iphone-8-plus-wellerly-led-_JM,NA,NA,NA,NA,NA,#462456264,NA,NA,NA
1669, Funda Para El iPhone 7 8 Plus + Templó El Vidrio... (gold) ,29.99,NA,0,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462553789-funda-para-el-iphone-7-8-plus-templo-el-rose-gold-_JM,NA,NA,NA,NA,NA,#462553789,NA,NA,NA
1670, Ultra Delgada Funda Para iPhone 8 Plus... (for Iphon.) ,29.99,NA,0,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462553791-funda-para-el-iphone-7-8-plus-templo-el-silver-_JM,NA,NA,NA,NA,NA,#462553791,NA,NA,NA
1671, 3d Funda Para iPhone X 8 6 6 7 Plus... (iphone8pl.) ,29.99,NA,0,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462553792-funda-para-el-iphone-7-8-plus-templo-el-vidrio-a-red-_JM,NA,NA,NA,NA,NA,#462553792,NA,NA,NA
1672, Apple iPhone 7/8 Plus Qin Flip Cover Cuero Nillkin- Webphone ,15,NA,0,10,12,1.250,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=9SGJnz3JXQzmDBHuxO7htp6fJnUbTnMxajP%2F0Z5F2Y%2BhVQMTOZLUeD8MATwjfVxxcVdQE%2FdBJIwWkh6d%2B0BtFDDzNP4VYPi8nCAnySy8Xu%2F5QaGv%2BC0OLF%2FeBkhRxbIkCbCNr6Npi271j60FYCXvL%2B6Tfw8AQJAYHnTezDj6g%2F%2FKHP7wdQAal%2FE1ku7AWt4bvzDfnwow0W9xaYr1Sz6%2FZoonApaDxn1crbe%2F%2F7M7LSt6ImfwbbGAgxbWCTBVe42kweMiqaAb3avKZE0sUYN595mpzZ4y4xEp7bqvOQ1uFsFDbFC7%2B4foiVHJ5BRmNkBwUTDwporO8xN7S5GHk3addyiI8bQtusrhoANkD%2Fk2ETLGLGJANOUMpNRbXyn%2FoA50ryS1FSIWlAjLcv4DOxnpHQdSQzHG4oY2rnO%2F8RlxYxcUFxEKgKi0Nnk3xpJUm9YVd3Z0RCIrZrL0Li3R0mrJB3jErl90OG5fKECm28ELIeHXgjFFFEeolq8RwFP%2BvAqswpE%2Fov76KO%2B8sX4sFLVn8XP3eBlYPHUN%2F%2FGjj%2FRW9UMqcCAZ0sTicd3UfHS%2FZ%2Fo1UkZVauH5LuaKMoxAsO5JfMHQ0oGETYfMsT30FYSDxIvevqoG6s9c8%2F53fytLVvFmIgI9ATzP157Xl5kPfJzZXclMkVq923bZ%2BLwtmHHgrlpdvfCmEzh50X5k%2BC9c6dzXe2mhUflDC6SzE7o7XtaKsekQTL8AooYbtusEDQtIdndKkgAe28aza9azR0t0wHfnTws8Zegu0mYzIFpZNLCzEs7YnOWHzuVgN%2F0Novo84Gv39fF4aYvRid7JRJbvhxNmUBLVxmbBHOyF1oRSadQ6H10tDJk%2Fg%2BHwsKkaAQ4FIV4yMnZekTxM3JIauWgLnB4ycHofuI3XTaPJRxjKWqdE2494AgdOrdqV98pN8yvpSsU34rwVrkxby%2Fu0nQ8RlYtlq8JsWWwb4dHmnJuodLkK1DJgjHNyOm9uAPkILEaLUXO0pqxxtACxafbiPUpZXg8j2zalPfMRSHMINEyQ%2FUD3uobs%2Bj13e7L9IVQKIAFUvWpKlxNmeovRzMzn1Yf20%2BcQuPgqxfNSxNflw07QS8SS1R3VzLFd1yN69cpL%2FmP0UuKqiK6%2BB6lz2QzxZLXG6jNN0lqAli5oPuXk%2FgDOiYVdAdEB0SCHNuwWWuHL9o42LFlYO6116TkIy%2B3KiYQJbMmuZDifhgII%2B8keJ6n%2B5ojVCc2QP3bruKNj8PI03LCGpmBeKzXYSQz4nJr25LGZYqPaVWrY1p%2FGYnpdHOrRk36Q4i7Iyr3b5bGcwu41OPXfTjZhQKg1N4JVjmI8H8M1FCKRKbS%2BkFB6%2FtnHBy84i9DFMsaI43iRu7rHL4PXF46mWWqVT7giU0kq9lcs25670u30yxpUQxI101Cd0UpxwimTSv8N4Q5fHsCEijAgn1e7eAKSzrX5%2B7%2BDXmCAFEBwYT3y9ECu1K1AN9SQPQLaJ5dvT5MfGryGzSmd3nwi7zbJAyS2s%2FDp%2Ff5S19hjXB0EUUtfdZng0kKqnyroKvFHUsXFjBtgFt75v37x309P%2Fl0UA640XPC7B8Y50MOj5%2FP4QztmcDlgjstZOOuPIHMoZA4D09IeRQ%3D%3D,NA,NA,NA,NA,NA,#468895877,Apple,Nillkin,Flip Cover
1673, 3d Funda Para iPhone X 8 6 6 7 Plus... (iphone6/6s) ,29.99,NA,0,NA,6,4.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462553793-funda-para-el-iphone-7-8-plus-templo-el-vidrio-black-_JM,NA,NA,NA,NA,NA,#462553793,NA,NA,NA
1674, 3d Funda Para iPhone X 8 6 6 7 Plus... (iphone6/6.) ,28.99,NA,0,NA,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462553796-funda-para-el-iphone-7-8-plus-templo-el-vidrio-gold-_JM,NA,NA,NA,NA,NA,#462553796,NA,NA,NA
1675, 3d Funda Para iPhone X 8 6 6 7 Plus Silicona... (iphone7/8) ,28.99,NA,0,NA,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462562915-ultra-delgada-funda-para-iphone-8-plus-for-iphon-_JM,NA,NA,NA,NA,NA,#462562915,NA,NA,NA
1676, 3d Funda Para iPhone X 8 6 6 7 Plus Silicona... (iphonex) ,28.99,NA,0,2,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462563731-3d-funda-para-iphone-x-8-6-6-7-plus-iphone8pl-_JM,NA,NA,NA,NA,NA,#462563731,NA,NA,NA
1677, Funda Para Apple iPhone 8/plus Flip... (for Iphon.) ,28.99,NA,0,2,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462563736-3d-funda-para-iphone-x-8-6-6-7-plus-iphone66s-_JM,NA,NA,NA,NA,NA,#462563736,NA,NA,NA
1678," Funda Impermeable Para iPhone 7 Plus / 8 Plus, Ounne... ",28.99,NA,0,2,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462563737-3d-funda-para-iphone-x-8-6-6-7-plus-iphone66-_JM,NA,NA,NA,NA,NA,#462563737,NA,NA,NA
1679," Funda iPhone 8 Plus, Nexcase Funda Resistente Al Agua... ",28.99,NA,0,2,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462563738-3d-funda-para-iphone-x-8-6-6-7-plus-silicona-iphone78-_JM,NA,NA,NA,NA,NA,#462563738,NA,NA,NA
1680," Funda Impermeable Para iPhone 7 Plus / 8 Plus, Otbba... ",28.99,NA,0,2,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462563739-3d-funda-para-iphone-x-8-6-6-7-plus-silicona-iphonex-_JM,NA,NA,NA,NA,NA,#462563739,NA,NA,NA
1681," Funda Impermeable Para iPhone 7 Plus / 8 Plus, Temdan... ",28.99,NA,0,NA,6,4.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/EBAY_SELECTION,https://articulo.mercadolibre.cl/MLC-462698497-funda-para-apple-iphone-8plus-flip-for-iphon-_JM,NA,NA,NA,NA,NA,#462698497,NA,Apple,NA
1682," Funda Impermeable Para iPhone 8 Plus, Funda Impermeable... ",46.99,NA,0,9999,6,7.832,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463202817-funda-impermeable-para-iphone-7-plus-8-plus-ounne-_JM,NA,NA,NA,NA,NA,#463202817,NA,NA,NA
1683," iPhone 7/8 Plus / X, Funda Para Teléfono Impermeable -... ",43.99,NA,0,9999,6,7.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463202838-funda-iphone-8-plus-nexcase-funda-resistente-al-agua-_JM,NA,NA,NA,NA,NA,#463202838,NA,NA,NA
1684," Funda Impermeable Para iPhone 8 Plus, Punkcase [serie... ",49.99,NA,0,9999,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463202867-funda-impermeable-para-iphone-7-plus-8-plus-otbba-_JM,NA,NA,NA,NA,NA,#463202867,NA,NA,NA
1685, Funda iPhone 8 Plus | Pelican Estuche Impermeable Marino... ,49.99,NA,0,9999,6,8.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463202870-funda-impermeable-para-iphone-7-plus-8-plus-temdan-_JM,NA,NA,NA,NA,NA,#463202870,NA,NA,NA
1686," iPhone 7 Plus Funda Impermeable Para iPhone 8 Plus,... ",42.99,NA,0,9999,6,7.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463203252-funda-impermeable-para-iphone-8-plus-funda-impermeable-_JM,NA,NA,NA,NA,NA,#463203252,NA,NA,NA
1687," Funda Impermeable Para iPhone 7/8 Plus, Newtsie De Cuerpo... ",30.99,NA,0,9999,6,5.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MELONCARGO,https://articulo.mercadolibre.cl/MLC-463203350-iphone-78-plus-x-funda-para-telefono-impermeable--_JM,NA,NA,NA,NA,NA,#463203350,NA,NA,NA
